Upperbound	TP	FP	FN	TN	P	N	Total	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1
9.93	4446	342	11041	8606	15487	8948	24435	0.28707948327064514	0.9617791771888733	0.9285714030265808	0.43803125619888306	0.7129205465316772	0.03822082281112671	0.07142859697341919	0.5619687438011169	0.5341518521308899	0.4385696351528168
9.94	4446	342	11041	8606	15487	8948	24435	0.28707948327064514	0.9617791771888733	0.9285714030265808	0.43803125619888306	0.7129205465316772	0.03822082281112671	0.07142859697341919	0.5619687438011169	0.5341518521308899	0.4385696351528168
9.95	4446	342	11041	8606	15487	8948	24435	0.28707948327064514	0.9617791771888733	0.9285714030265808	0.43803125619888306	0.7129205465316772	0.03822082281112671	0.07142859697341919	0.5619687438011169	0.5341518521308899	0.4385696351528168
9.96	4446	342	11041	8606	15487	8948	24435	0.28707948327064514	0.9617791771888733	0.9285714030265808	0.43803125619888306	0.7129205465316772	0.03822082281112671	0.07142859697341919	0.5619687438011169	0.5341518521308899	0.4385696351528168
9.97	4446	342	11041	8606	15487	8948	24435	0.28707948327064514	0.9617791771888733	0.9285714030265808	0.43803125619888306	0.7129205465316772	0.03822082281112671	0.07142859697341919	0.5619687438011169	0.5341518521308899	0.4385696351528168
9.98	4446	342	11041	8606	15487	8948	24435	0.28707948327064514	0.9617791771888733	0.9285714030265808	0.43803125619888306	0.7129205465316772	0.03822082281112671	0.07142859697341919	0.5619687438011169	0.5341518521308899	0.4385696351528168
9.99	4446	342	11041	8606	15487	8948	24435	0.28707948327064514	0.9617791771888733	0.9285714030265808	0.43803125619888306	0.7129205465316772	0.03822082281112671	0.07142859697341919	0.5619687438011169	0.5341518521308899	0.4385696351528168
10	4446	342	11041	8606	15487	8948	24435	0.28707948327064514	0.9617791771888733	0.9285714030265808	0.43803125619888306	0.7129205465316772	0.03822082281112671	0.07142859697341919	0.5619687438011169	0.5341518521308899	0.4385696351528168
2.42	4220	568	10293	9355	14513	9923	24436	0.29077377915382385	0.9427592754364014	0.8813700675964355	0.4761298894882202	0.7092262506484985	0.05724072456359863	0.11862993240356445	0.5238701105117798	0.5555328130722046	0.43728306889533997
6.52	4396	392	10928	8719	15324	9111	24435	0.2868702709674835	0.9569751024246216	0.9181286692619324	0.443782776594162	0.7131297588348389	0.04302489757537842	0.08187133073806763	0.5562171936035156	0.5367301106452942	0.4371519088745117
6.53	4396	392	10928	8719	15324	9111	24435	0.2868702709674835	0.9569751024246216	0.9181286692619324	0.443782776594162	0.7131297588348389	0.04302489757537842	0.08187133073806763	0.5562171936035156	0.5367301106452942	0.4371519088745117
6.54	4396	392	10928	8719	15324	9111	24435	0.2868702709674835	0.9569751024246216	0.9181286692619324	0.443782776594162	0.7131297588348389	0.04302489757537842	0.08187133073806763	0.5562171936035156	0.5367301106452942	0.4371519088745117
6.55	4396	392	10928	8719	15324	9111	24435	0.2868702709674835	0.9569751024246216	0.9181286692619324	0.443782776594162	0.7131297588348389	0.04302489757537842	0.08187133073806763	0.5562171936035156	0.5367301106452942	0.4371519088745117
6.56	4396	392	10928	8719	15324	9111	24435	0.2868702709674835	0.9569751024246216	0.9181286692619324	0.443782776594162	0.7131297588348389	0.04302489757537842	0.08187133073806763	0.5562171936035156	0.5367301106452942	0.4371519088745117
6.57	4396	392	10928	8719	15324	9111	24435	0.2868702709674835	0.9569751024246216	0.9181286692619324	0.443782776594162	0.7131297588348389	0.04302489757537842	0.08187133073806763	0.5562171936035156	0.5367301106452942	0.4371519088745117
6.58	4396	392	10928	8719	15324	9111	24435	0.2868702709674835	0.9569751024246216	0.9181286692619324	0.443782776594162	0.7131297588348389	0.04302489757537842	0.08187133073806763	0.5562171936035156	0.5367301106452942	0.4371519088745117
6.59	4396	392	10928	8719	15324	9111	24435	0.2868702709674835	0.9569751024246216	0.9181286692619324	0.443782776594162	0.7131297588348389	0.04302489757537842	0.08187133073806763	0.5562171936035156	0.5367301106452942	0.4371519088745117
2.43	4216	571	10307	9340	14523	9911	24434	0.29029813408851624	0.9423872232437134	0.8807185888290405	0.47539064288139343	0.7097018957138062	0.05761277675628662	0.11928141117095947	0.5246093273162842	0.5548006892204285	0.4366649389266968
2.44	4216	571	10307	9340	14523	9911	24434	0.29029813408851624	0.9423872232437134	0.8807185888290405	0.47539064288139343	0.7097018957138062	0.05761277675628662	0.11928141117095947	0.5246093273162842	0.5548006892204285	0.4366649389266968
2.45	4216	571	10307	9340	14523	9911	24434	0.29029813408851624	0.9423872232437134	0.8807185888290405	0.47539064288139343	0.7097018957138062	0.05761277675628662	0.11928141117095947	0.5246093273162842	0.5548006892204285	0.4366649389266968
2.46	4216	571	10307	9340	14523	9911	24434	0.29029813408851624	0.9423872232437134	0.8807185888290405	0.47539064288139343	0.7097018957138062	0.05761277675628662	0.11928141117095947	0.5246093273162842	0.5548006892204285	0.4366649389266968
7.53	4405	382	11000	8648	15405	9030	24435	0.2859461307525635	0.9576965570449829	0.920200526714325	0.4401465654373169	0.7140538692474365	0.04230344295501709	0.07979947328567505	0.5598534345626831	0.5341927409172058	0.43631139397621155
7.54	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.55	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.56	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.57	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.58	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.59	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.6	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.61	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.62	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.63	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.64	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.65	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.66	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.67	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.68	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.69	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.7	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.71	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.72	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.73	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.74	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.75	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.76	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.77	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.78	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.79	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
7.8	4398	390	11009	8638	15407	9028	24435	0.285454660654068	0.9568010568618774	0.9185463786125183	0.4396600127220154	0.7145453691482544	0.04319894313812256	0.08145362138748169	0.5603399872779846	0.5334970355033875	0.43555331230163574
2.47	4205	582	10350	9298	14555	9880	24435	0.2889041602611542	0.9410931468009949	0.8784207105636597	0.4732288420200348	0.7110958099365234	0.05890685319900513	0.12157928943634033	0.5267711877822876	0.5526089668273926	0.43480509519577026
7.81	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.82	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.83	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.84	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.85	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.86	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.87	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.88	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.89	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
7.9	4389	398	11019	8629	15408	9027	24435	0.2848520278930664	0.9559100270271301	0.9168581366539001	0.43917956948280334	0.7151479721069336	0.04408997297286987	0.08314186334609985	0.560820460319519	0.5327603816986084	0.43466201424598694
2.48	4201	586	10364	9283	14565	9869	24434	0.28843116760253906	0.9406221508979797	0.8775851130485535	0.47248944640159607	0.7115688323974609	0.059377849102020264	0.12241488695144653	0.5275105237960815	0.5518539547920227	0.43416696786880493
